ENSMUSG00000107969	Gm44085	Gene Expression
ENSMUSG00000040121	Rep15	Gene Expression
ENSMUSG00000040112	Mrps35	Gene Expression
ENSMUSG00000072662	Mansc4	Gene Expression
ENSMUSG00000040102	Klhl42	Gene Expression
ENSMUSG00000085600	E330012B07Rik	Gene Expression
ENSMUSG00000086021	Gm15767	Gene Expression
ENSMUSG00000048776	Pthlh	Gene Expression
ENSMUSG00000072660	Gm6288	Gene Expression
ENSMUSG00000030301	Ccdc91	Gene Expression
ENSMUSG00000085077	1700049E15Rik	Gene Expression
ENSMUSG00000086019	Gm15762	Gene Expression
ENSMUSG00000086777	Far2os2	Gene Expression
ENSMUSG00000030303	Far2	Gene Expression
ENSMUSG00000089948	Far2os1	Gene Expression
ENSMUSG00000030304	Ergic2	Gene Expression
ENSMUSG00000084823	Gm17216	Gene Expression
ENSMUSG00000030306	Tmtc1	Gene Expression
ENSMUSG00000108148	Gm44020	Gene Expression
ENSMUSG00000070995	Gm6313	Gene Expression
ENSMUSG00000084909	4930528G23Rik	Gene Expression
ENSMUSG00000107405	Gm44115	Gene Expression
ENSMUSG00000040029	Ipo8	Gene Expression
ENSMUSG00000030309	Caprin2	Gene Expression
ENSMUSG00000108258	Gm43913	Gene Expression
ENSMUSG00000039985	Fam60a	Gene Expression
ENSMUSG00000085355	3010003L21Rik	Gene Expression
ENSMUSG00000030313	Dennd5b	Gene Expression
ENSMUSG00000097505	Gm26540	Gene Expression
ENSMUSG00000067292	Gm10203	Gene Expression
ENSMUSG00000039958	Etfbkmt	Gene Expression
ENSMUSG00000068250	Amn1	Gene Expression
ENSMUSG00000107526	1700003I16Rik	Gene Expression
ENSMUSG00000032712	2810474O19Rik	Gene Expression
ENSMUSG00000003452	Bicd1	Gene Expression
ENSMUSG00000096299	Gm21814	Gene Expression
ENSMUSG00000107956	Speer9-ps1	Gene Expression
ENSMUSG00000054753	AU018091	Gene Expression
ENSMUSG00000078817	Nlrp12	Gene Expression
ENSMUSG00000068566	Myadm	Gene Expression
ENSMUSG00000078816	Prkcg	Gene Expression
ENSMUSG00000069806	Cacng7	Gene Expression
ENSMUSG00000107815	Gm44257	Gene Expression
ENSMUSG00000053395	Cacng8	Gene Expression
ENSMUSG00000107862	Gm44151	Gene Expression
ENSMUSG00000107585	3300002P13Rik	Gene Expression
ENSMUSG00000078815	Cacng6	Gene Expression
ENSMUSG00000107985	Gm35037	Gene Expression
ENSMUSG00000053338	Tarm1	Gene Expression
ENSMUSG00000108644	Gm44920	Gene Expression
ENSMUSG00000054594	Oscar	Gene Expression
ENSMUSG00000035674	Ndufa3	Gene Expression
ENSMUSG00000006335	Tfpt	Gene Expression
ENSMUSG00000008373	Prpf31	Gene Expression
ENSMUSG00000035632	Cnot3	Gene Expression
ENSMUSG00000078813	Leng1	Gene Expression
ENSMUSG00000019734	Tmc4	Gene Expression
ENSMUSG00000086032	Gm15929	Gene Expression
ENSMUSG00000035596	Mboat7	Gene Expression
ENSMUSG00000035585	Tsen34	Gene Expression
ENSMUSG00000006333	Rps9	Gene Expression
ENSMUSG00000058818	Pirb	Gene Expression
ENSMUSG00000074419	Gm15448	Gene Expression
ENSMUSG00000089942	Pira2	Gene Expression
ENSMUSG00000074417	Gm14548	Gene Expression
ENSMUSG00000030427	Lilra6	Gene Expression
ENSMUSG00000108593	Gm44581	Gene Expression
ENSMUSG00000108505	1700095K22Rik	Gene Expression
ENSMUSG00000055541	Lair1	Gene Expression
ENSMUSG00000086155	9430041J12Rik	Gene Expression
ENSMUSG00000030428	Ttyh1	Gene Expression
ENSMUSG00000085886	D030047H15Rik	Gene Expression
ENSMUSG00000035545	Leng8	Gene Expression
ENSMUSG00000043432	Leng9	Gene Expression
ENSMUSG00000063838	Cdc42ep5	Gene Expression
ENSMUSG00000070873	Lilra5	Gene Expression
ENSMUSG00000062524	Ncr1	Gene Expression
ENSMUSG00000078810	Gp6	Gene Expression
ENSMUSG00000008435	Rdh13	Gene Expression
ENSMUSG00000091177	Gm15494	Gene Expression
ENSMUSG00000006154	Eps8l1	Gene Expression
ENSMUSG00000019254	Ppp1r12c	Gene Expression
ENSMUSG00000064179	Tnnt1	Gene Expression
ENSMUSG00000035458	Tnni3	Gene Expression
ENSMUSG00000055809	Dnaaf3	Gene Expression
ENSMUSG00000085725	Gm15873	Gene Expression
ENSMUSG00000004961	Syt5	Gene Expression
ENSMUSG00000035429	Ptprh	Gene Expression
ENSMUSG00000108320	Gm44877	Gene Expression
ENSMUSG00000045282	Tmem86b	Gene Expression
ENSMUSG00000052296	Ppp6r1	Gene Expression
ENSMUSG00000063802	Hspbp1	Gene Expression
ENSMUSG00000035390	Brsk1	Gene Expression
ENSMUSG00000046456	Tmem150b	Gene Expression
ENSMUSG00000059851	Kmt5c	Gene Expression
ENSMUSG00000051811	Cox6b2	Gene Expression
ENSMUSG00000092518	Fam71e2	Gene Expression
ENSMUSG00000004371	Il11	Gene Expression
ENSMUSG00000013091	Tmem190	Gene Expression
ENSMUSG00000030431	Tmem238	Gene Expression
ENSMUSG00000030432	Rpl28	Gene Expression
ENSMUSG00000060860	Ube2s	Gene Expression
ENSMUSG00000053550	Shisa7	Gene Expression
ENSMUSG00000052605	Isoc2b	Gene Expression
ENSMUSG00000086784	Isoc2a	Gene Expression
ENSMUSG00000110221	Gm36210	Gene Expression
ENSMUSG00000109441	Gm44983	Gene Expression
ENSMUSG00000074406	Zfp628	Gene Expression
ENSMUSG00000035285	Nat14	Gene Expression
ENSMUSG00000035279	Ssc5d	Gene Expression
ENSMUSG00000030433	Sbk2	Gene Expression
ENSMUSG00000085272	Sbk3	Gene Expression
ENSMUSG00000051550	Zfp579	Gene Expression
ENSMUSG00000061374	Fiz1	Gene Expression
ENSMUSG00000051184	Zfp524	Gene Expression
ENSMUSG00000109129	Gm44973	Gene Expression
ENSMUSG00000074405	Zfp865	Gene Expression
ENSMUSG00000035228	Ccdc106	Gene Expression
ENSMUSG00000116184	Zfp865	Gene Expression
ENSMUSG00000043290	Zfp784	Gene Expression
ENSMUSG00000086604	Gm15510	Gene Expression
ENSMUSG00000055633	Zfp580	Gene Expression
ENSMUSG00000030435	U2af2	Gene Expression
ENSMUSG00000035203	Epn1	Gene Expression
ENSMUSG00000035191	Rfpl4	Gene Expression
ENSMUSG00000083649	Rasl2-9	Gene Expression
ENSMUSG00000074402	Vmn1r55	Gene Expression
ENSMUSG00000091874	Vmn1r56	Gene Expression
ENSMUSG00000091652	Vmn1r57	Gene Expression
ENSMUSG00000035177	Nlrp2	Gene Expression
ENSMUSG00000048398	Gm5065	Gene Expression
ENSMUSG00000078808	Vmn1r58	Gene Expression
ENSMUSG00000074401	Vmn1r59	Gene Expression
ENSMUSG00000066820	Vmn2r28	Gene Expression
ENSMUSG00000090794	Vmn1r60	Gene Expression
ENSMUSG00000094313	Vmn1r61	Gene Expression
ENSMUSG00000092579	Vmn1r62	Gene Expression
ENSMUSG00000058631	Vmn1r63	Gene Expression
ENSMUSG00000058399	Vmn1r64	Gene Expression
ENSMUSG00000066850	Vmn1r65	Gene Expression
ENSMUSG00000109197	4933402C05Rik	Gene Expression
ENSMUSG00000109283	Gm44733	Gene Expression
ENSMUSG00000034690	Nlrp4c	Gene Expression
ENSMUSG00000046792	Zfp787	Gene Expression
ENSMUSG00000044876	Zfp444	Gene Expression
ENSMUSG00000034660	Galp	Gene Expression
ENSMUSG00000058028	Zscan5b	Gene Expression
ENSMUSG00000053367	Epp13	Gene Expression
ENSMUSG00000108949	Gm45069	Gene Expression
ENSMUSG00000054893	Zfp667	Gene Expression
ENSMUSG00000030443	Zfp583	Gene Expression
ENSMUSG00000109080	Gm38944	Gene Expression
ENSMUSG00000109398	Gm3854	Gene Expression
ENSMUSG00000055150	Zfp78	Gene Expression
ENSMUSG00000062861	Zfp28	Gene Expression
ENSMUSG00000093536	Smim17	Gene Expression
ENSMUSG00000045929	Gm20715	Gene Expression
ENSMUSG00000090824	Olfr1344	Gene Expression
ENSMUSG00000048620	Olfr1336	Gene Expression
ENSMUSG00000054938	Olfr1346	Gene Expression
ENSMUSG00000096228	Olfr5	Gene Expression
ENSMUSG00000034583	Olfr1347	Gene Expression
ENSMUSG00000093877	Olfr1348	Gene Expression
ENSMUSG00000048067	Olfr1349	Gene Expression
ENSMUSG00000056696	Olfr1350	Gene Expression
ENSMUSG00000002266	Zim1	Gene Expression
ENSMUSG00000002265	Peg3	Gene Expression
ENSMUSG00000051527	Usp29	Gene Expression
ENSMUSG00000108043	Zim3	Gene Expression
ENSMUSG00000070837	Aurkc	Gene Expression
ENSMUSG00000062116	Zfp954	Gene Expression
ENSMUSG00000063535	Zfp773	Gene Expression
ENSMUSG00000034538	Zfp418	Gene Expression
ENSMUSG00000066838	Zfp772	Gene Expression
ENSMUSG00000110105	Gm45844	Gene Expression
ENSMUSG00000095730	Vmn2r29	Gene Expression
ENSMUSG00000000605	Clcn4	Gene Expression
ENSMUSG00000110243	Gm45631	Gene Expression
ENSMUSG00000070847	Vmn2r30	Gene Expression
ENSMUSG00000110139	Gm45783	Gene Expression
ENSMUSG00000096373	Vmn2r31	Gene Expression
ENSMUSG00000096743	Vmn2r32	Gene Expression
ENSMUSG00000096691	Vmn2r33	Gene Expression
ENSMUSG00000070841	Vmn2r34	Gene Expression
ENSMUSG00000096399	Vmn2r35	Gene Expression
ENSMUSG00000091651	Vmn2r36	Gene Expression
ENSMUSG00000090892	Vmn2r41	Gene Expression
ENSMUSG00000070844	Vmn2r42	Gene Expression
ENSMUSG00000053720	Vmn2r43	Gene Expression
ENSMUSG00000094098	Vmn2r44	Gene Expression
ENSMUSG00000090662	Vmn2r45	Gene Expression
ENSMUSG00000090864	Vmn2r40	Gene Expression
ENSMUSG00000096658	Vmn2r39	Gene Expression
ENSMUSG00000095773	Vmn2r38	Gene Expression
ENSMUSG00000066828	Vmn2r37	Gene Expression
ENSMUSG00000090342	Vmn2r46	Gene Expression
ENSMUSG00000094107	Vmn2r47	Gene Expression
ENSMUSG00000092178	Gm45351	Gene Expression
ENSMUSG00000095914	Vmn2r48	Gene Expression
ENSMUSG00000096180	Vmn2r49	Gene Expression
ENSMUSG00000094606	Vmn2r50	Gene Expression
ENSMUSG00000058685	Vmn2r51	Gene Expression
ENSMUSG00000091930	Vmn2r52	Gene Expression
ENSMUSG00000043066	Vmn1r66	Gene Expression
ENSMUSG00000046716	Vmn1r67	Gene Expression
ENSMUSG00000030393	Zik1	Gene Expression
ENSMUSG00000047031	Vmn1r68	Gene Expression
ENSMUSG00000091662	Vmn1r69	Gene Expression
ENSMUSG00000045340	Vmn1r70	Gene Expression
ENSMUSG00000034087	Nlrp4b	Gene Expression
ENSMUSG00000059206	Vmn1r71	Gene Expression
ENSMUSG00000095339	Zscan4b	Gene Expression
ENSMUSG00000054272	Zscan4c	Gene Expression
ENSMUSG00000110103	Zscan4-ps1	Gene Expression
ENSMUSG00000090714	Zscan4d	Gene Expression
ENSMUSG00000095936	Zscan4e	Gene Expression
ENSMUSG00000070828	Zscan4f	Gene Expression
ENSMUSG00000110190	Zscan4-ps2	Gene Expression
ENSMUSG00000109969	Zscan4-ps3	Gene Expression
ENSMUSG00000095430	Vmn1r72	Gene Expression
ENSMUSG00000051687	Vmn1r73	Gene Expression
ENSMUSG00000047655	Vmn1r74	Gene Expression
ENSMUSG00000043308	Vmn1r75	Gene Expression
ENSMUSG00000115267	Vmn1r76	Gene Expression
ENSMUSG00000095864	Vmn1r77	Gene Expression
ENSMUSG00000061602	Vmn1r78	Gene Expression
ENSMUSG00000096735	Vmn1r79	Gene Expression
ENSMUSG00000115744	Vmn1r80	Gene Expression
ENSMUSG00000110042	Gm4224	Gene Expression
ENSMUSG00000115027	Vmn1r81	Gene Expression
ENSMUSG00000058132	Vmn1r82	Gene Expression
ENSMUSG00000066804	Vmn1r83	Gene Expression
ENSMUSG00000066803	Vmn1r84	Gene Expression
ENSMUSG00000034071	Zfp551	Gene Expression
ENSMUSG00000030386	Zfp606	Gene Expression
ENSMUSG00000030385	2900092C05Rik	Gene Expression
ENSMUSG00000096002	Vmn2r53	Gene Expression
ENSMUSG00000096593	Vmn2r54	Gene Expression
ENSMUSG00000091045	Vmn2r55	Gene Expression
ENSMUSG00000090762	Vmn2r56	Gene Expression
ENSMUSG00000070822	Zscan18	Gene Expression
ENSMUSG00000057894	Zfp329	Gene Expression
ENSMUSG00000110119	Gm45593	Gene Expression
ENSMUSG00000058638	Zfp110	Gene Expression
ENSMUSG00000110320	Gm31152	Gene Expression
ENSMUSG00000060397	Zfp128	Gene Expression
ENSMUSG00000054715	Zscan22	Gene Expression
ENSMUSG00000012848	Rps5	Gene Expression
ENSMUSG00000033967	Rnf225	Gene Expression
ENSMUSG00000097115	1810019N24Rik	Gene Expression
ENSMUSG00000102084	Gm29638	Gene Expression
ENSMUSG00000004500	Zfp324	Gene Expression
ENSMUSG00000033961	Zfp446	Gene Expression
ENSMUSG00000030382	Slc27a5	Gene Expression
ENSMUSG00000005566	Trim28	Gene Expression
ENSMUSG00000049600	Zbtb45	Gene Expression
ENSMUSG00000033916	Chmp2a	Gene Expression
ENSMUSG00000005575	Ube2m	Gene Expression
ENSMUSG00000030380	Mzf1	Gene Expression
ENSMUSG00000070817	Vmn1r85	Gene Expression
ENSMUSG00000110268	Gm45436	Gene Expression
ENSMUSG00000070816	Vmn1r86	Gene Expression
ENSMUSG00000070815	Vmn1r87	Gene Expression
ENSMUSG00000095902	Vmn1r88	Gene Expression
ENSMUSG00000110365	Gm38947	Gene Expression
ENSMUSG00000095629	Vmn1r89	Gene Expression
ENSMUSG00000070814	Zswim9	Gene Expression
ENSMUSG00000056394	Lig1	Gene Expression
ENSMUSG00000033847	Pla2g4c	Gene Expression
ENSMUSG00000005649	Cabp5	Gene Expression
ENSMUSG00000074378	Bsph1	Gene Expression
ENSMUSG00000078800	Bsph2	Gene Expression
ENSMUSG00000078799	Sult2a5	Gene Expression
ENSMUSG00000070811	Sult2a2	Gene Expression
ENSMUSG00000078798	Sult2a1	Gene Expression
ENSMUSG00000074377	Sult2a4	Gene Expression
ENSMUSG00000074375	Sult2a3	Gene Expression
ENSMUSG00000070810	Sult2a6	Gene Expression
ENSMUSG00000099216	Obox8	Gene Expression
ENSMUSG00000030378	Sult2a8	Gene Expression
ENSMUSG00000094156	Sult2a7	Gene Expression
ENSMUSG00000100586	Vmn1r90	Gene Expression
ENSMUSG00000055942	Obox7	Gene Expression
ENSMUSG00000074369	Obox2	Gene Expression
ENSMUSG00000054310	Obox1	Gene Expression
ENSMUSG00000066772	Obox3	Gene Expression
ENSMUSG00000074366	Obox5	Gene Expression
ENSMUSG00000092576	Obox4-ps35	Gene Expression
ENSMUSG00000041583	Obox6	Gene Expression
ENSMUSG00000041578	Crx	Gene Expression
ENSMUSG00000074365	Crxos	Gene Expression
ENSMUSG00000041571	Selenow	Gene Expression
ENSMUSG00000041560	Nop53	Gene Expression
ENSMUSG00000074364	Ehd2	Gene Expression
ENSMUSG00000070808	Bicra	Gene Expression
ENSMUSG00000109984	Gm38948	Gene Expression
ENSMUSG00000078796	Zfp541	Gene Expression
ENSMUSG00000006024	Napa	Gene Expression
ENSMUSG00000006021	Kptn	Gene Expression
ENSMUSG00000030376	Slc8a2	Gene Expression
ENSMUSG00000041420	Meis3	Gene Expression
ENSMUSG00000006019	Dhx34	Gene Expression
ENSMUSG00000074361	C5ar2	Gene Expression
ENSMUSG00000049130	C5ar1	Gene Expression
ENSMUSG00000091811	Inafm1	Gene Expression
ENSMUSG00000041375	Ccdc9	Gene Expression
ENSMUSG00000002083	Bbc3	Gene Expression
ENSMUSG00000052833	Sae1	Gene Expression
ENSMUSG00000059273	Zc3h4	Gene Expression
ENSMUSG00000109781	Gm45509	Gene Expression
ENSMUSG00000109647	Gm45510	Gene Expression
ENSMUSG00000019158	Tmem160	Gene Expression
ENSMUSG00000001988	Npas1	Gene Expression
ENSMUSG00000058230	Arhgap35	Gene Expression
ENSMUSG00000100583	Gm29443	Gene Expression
ENSMUSG00000101008	Gm29442	Gene Expression
ENSMUSG00000078795	Ceacam15	Gene Expression
ENSMUSG00000007209	Ceacam9	Gene Expression
ENSMUSG00000008036	Ap2s1	Gene Expression
ENSMUSG00000001918	Slc1a5	Gene Expression
ENSMUSG00000048920	Fkrp	Gene Expression
ENSMUSG00000030374	Strn4	Gene Expression
ENSMUSG00000041187	Prkd2	Gene Expression
ENSMUSG00000097842	9330104G04Rik	Gene Expression
ENSMUSG00000078794	Dact3	Gene Expression
ENSMUSG00000063594	Gng8	Gene Expression
ENSMUSG00000043017	Ptgir	Gene Expression
ENSMUSG00000019370	Calm3	Gene Expression
ENSMUSG00000070802	Pnmal2	Gene Expression
ENSMUSG00000041141	Pnmal1	Gene Expression
ENSMUSG00000108348	Gm42372	Gene Expression
ENSMUSG00000041117	Ccdc8	Gene Expression
ENSMUSG00000003099	Ppp5c	Gene Expression
ENSMUSG00000004328	Hif3a	Gene Expression
ENSMUSG00000066760	Psg16	Gene Expression
ENSMUSG00000053228	Ceacam3	Gene Expression
ENSMUSG00000023159	Psg29	Gene Expression
ENSMUSG00000108782	Gm32772	Gene Expression
ENSMUSG00000108441	Gm32846	Gene Expression
ENSMUSG00000008789	Ceacam5	Gene Expression
ENSMUSG00000023185	Ceacam14	Gene Expression
ENSMUSG00000030368	Ceacam11	Gene Expression
ENSMUSG00000057195	Ceacam13	Gene Expression
ENSMUSG00000030366	Ceacam12	Gene Expression
ENSMUSG00000108545	Gm44613	Gene Expression
ENSMUSG00000066756	Igfl3	Gene Expression
ENSMUSG00000054005	Mill1	Gene Expression
ENSMUSG00000003505	Psg18	Gene Expression
ENSMUSG00000030373	Psg28	Gene Expression
ENSMUSG00000070799	Psg26	Gene Expression
ENSMUSG00000070798	Psg25	Gene Expression
ENSMUSG00000070797	Psg27	Gene Expression
ENSMUSG00000074359	Psg23	Gene Expression
ENSMUSG00000070796	Psg21	Gene Expression
ENSMUSG00000063305	Psg20	Gene Expression
ENSMUSG00000044903	Psg22	Gene Expression
ENSMUSG00000004542	Psg19	Gene Expression
ENSMUSG00000004540	Psg17	Gene Expression
ENSMUSG00000040987	Mill2	Gene Expression
ENSMUSG00000030413	Pglyrp1	Gene Expression
ENSMUSG00000074358	Ccdc61	Gene Expression
ENSMUSG00000030411	Nova2	Gene Expression
ENSMUSG00000097038	Gm26821	Gene Expression
ENSMUSG00000051965	Nanos2	Gene Expression
ENSMUSG00000108428	Gm45058	Gene Expression
ENSMUSG00000048481	Mypop	Gene Expression
ENSMUSG00000086533	Mypopos	Gene Expression
ENSMUSG00000044030	Irf2bp1	Gene Expression
ENSMUSG00000040891	Foxa3	Gene Expression
ENSMUSG00000023118	Sympk	Gene Expression
ENSMUSG00000040866	Rsph6a	Gene Expression
ENSMUSG00000030410	Dmwd	Gene Expression
ENSMUSG00000030409	Dmpk	Gene Expression
ENSMUSG00000040841	Six5	Gene Expression
ENSMUSG00000085601	Gm4969	Gene Expression
ENSMUSG00000050428	Fbxo46	Gene Expression
ENSMUSG00000030407	Qpctl	Gene Expression
ENSMUSG00000040824	Snrpd2	Gene Expression
ENSMUSG00000030406	Gipr	Gene Expression
ENSMUSG00000040811	Eml2	Gene Expression
ENSMUSG00000044317	Gpr4	Gene Expression
ENSMUSG00000052214	Opa3	Gene Expression
ENSMUSG00000030403	Vasp	Gene Expression
ENSMUSG00000089636	1700058P15Rik	Gene Expression
ENSMUSG00000030402	Ppm1n	Gene Expression
ENSMUSG00000030401	Rtn2	Gene Expression
ENSMUSG00000097266	Gm26802	Gene Expression
ENSMUSG00000003545	Fosb	Gene Expression
ENSMUSG00000108854	D830036C21Rik	Gene Expression
ENSMUSG00000109366	Gm44698	Gene Expression
ENSMUSG00000003549	Ercc1	Gene Expression
ENSMUSG00000047649	Cd3eap	Gene Expression
ENSMUSG00000040734	Ppp1r13l	Gene Expression
ENSMUSG00000030400	Ercc2	Gene Expression
ENSMUSG00000097231	Gm26852	Gene Expression
ENSMUSG00000040714	Klc3	Gene Expression
ENSMUSG00000030399	Ckm	Gene Expression
ENSMUSG00000040705	A930016O22Rik	Gene Expression
ENSMUSG00000030397	Mark4	Gene Expression
ENSMUSG00000011263	Exoc3l2	Gene Expression
ENSMUSG00000057667	Bloc1s3	Gene Expression
ENSMUSG00000002043	Trappc6a	Gene Expression
ENSMUSG00000060621	Nkpd1	Gene Expression
ENSMUSG00000051403	Ppp1r37	Gene Expression
ENSMUSG00000044709	Gemin7	Gene Expression
ENSMUSG00000011267	Zfp296	Gene Expression
ENSMUSG00000061028	Clasrp	Gene Expression
ENSMUSG00000097246	Gm26890	Gene Expression
ENSMUSG00000002983	Relb	Gene Expression
ENSMUSG00000002981	Clptm1	Gene Expression
ENSMUSG00000002992	Apoc2	Gene Expression
ENSMUSG00000109350	Gm44805	Gene Expression
ENSMUSG00000074336	Apoc4	Gene Expression
ENSMUSG00000040564	Apoc1	Gene Expression
ENSMUSG00000002985	Apoe	Gene Expression
ENSMUSG00000002984	Tomm40	Gene Expression
ENSMUSG00000092381	Gm20512	Gene Expression
ENSMUSG00000062300	Nectin2	Gene Expression
ENSMUSG00000002980	Bcam	Gene Expression
ENSMUSG00000097226	Gm26600	Gene Expression
ENSMUSG00000040525	Cblc	Gene Expression
ENSMUSG00000053175	Bcl3	Gene Expression
ENSMUSG00000087206	Gm16175	Gene Expression
ENSMUSG00000087593	Gm16174	Gene Expression
ENSMUSG00000109424	Gm44658	Gene Expression
ENSMUSG00000092216	Gm19345	Gene Expression
ENSMUSG00000014686	Ceacam16	Gene Expression
ENSMUSG00000109214	Gm44659	Gene Expression
ENSMUSG00000049848	Ceacam19	Gene Expression
ENSMUSG00000040511	Pvr	Gene Expression
ENSMUSG00000090075	Gm16251	Gene Expression
ENSMUSG00000040498	Igsf23	Gene Expression
ENSMUSG00000070777	Ceacam20	Gene Expression
ENSMUSG00000060508	Nlrp9b	Gene Expression
ENSMUSG00000095201	Vmn1r91	Gene Expression
ENSMUSG00000096152	Gm16442	Gene Expression
ENSMUSG00000096164	Vmn1r93	Gene Expression
ENSMUSG00000094011	Vmn1r94	Gene Expression
ENSMUSG00000094735	Vmn1r95	Gene Expression
ENSMUSG00000094298	Gm6164	Gene Expression
ENSMUSG00000094757	Gm4498	Gene Expression
ENSMUSG00000109166	Gm5890	Gene Expression
ENSMUSG00000095745	Gm4133	Gene Expression
ENSMUSG00000095806	Gm5728	Gene Expression
ENSMUSG00000096386	Vmn1r100	Gene Expression
ENSMUSG00000094545	Vmn1r101	Gene Expression
ENSMUSG00000094762	Gm10670	Gene Expression
ENSMUSG00000096663	Vmn1r103	Gene Expression
ENSMUSG00000096903	Vmn1r104	Gene Expression
ENSMUSG00000096761	Gm5726	Gene Expression
ENSMUSG00000095837	Gm4141	Gene Expression
ENSMUSG00000109060	Gm4513	Gene Expression
ENSMUSG00000095275	Vmn1r107	Gene Expression
ENSMUSG00000095768	Vmn1r111	Gene Expression
ENSMUSG00000095190	Gm10668	Gene Expression
ENSMUSG00000094284	Vmn1r112	Gene Expression
ENSMUSG00000091638	Vmn1r113	Gene Expression
ENSMUSG00000094085	Vmn1r114	Gene Expression
ENSMUSG00000091435	Vmn1r115	Gene Expression
ENSMUSG00000095973	Vmn1r116	Gene Expression
ENSMUSG00000096737	Vmn1r117	Gene Expression
ENSMUSG00000094589	Vmn1r118	Gene Expression
ENSMUSG00000094010	Vmn1r119	Gene Expression
ENSMUSG00000093986	Vmn1r120	Gene Expression
ENSMUSG00000094680	Vmn1r121	Gene Expression
ENSMUSG00000094001	Vmn1r122	Gene Expression
ENSMUSG00000094385	Vmn1r123	Gene Expression
ENSMUSG00000101436	Gm5157	Gene Expression
ENSMUSG00000094221	Vmn1r124	Gene Expression
ENSMUSG00000095309	Vmn1r125	Gene Expression
ENSMUSG00000096813	Vmn1r126	Gene Expression
ENSMUSG00000093890	Vmn1r127	Gene Expression
ENSMUSG00000095758	Vmn1r128	Gene Expression
ENSMUSG00000094879	Vmn1r129	Gene Expression
ENSMUSG00000109516	Gm6882	Gene Expression
ENSMUSG00000094208	Vmn1r130	Gene Expression
ENSMUSG00000093941	Vmn1r131	Gene Expression
ENSMUSG00000074322	Vmn1r132	Gene Expression
ENSMUSG00000096513	Gm4175	Gene Expression
ENSMUSG00000096760	Gm4177	Gene Expression
ENSMUSG00000095064	Vmn1r135	Gene Expression
ENSMUSG00000095191	Gm5725	Gene Expression
ENSMUSG00000095976	Gm5891	Gene Expression
ENSMUSG00000095962	Vmn1r137	Gene Expression
ENSMUSG00000095163	Vmn1r138	Gene Expression
ENSMUSG00000096283	Gm6176	Gene Expression
ENSMUSG00000074311	Vmn1r139	Gene Expression
ENSMUSG00000096304	Gm16451	Gene Expression
ENSMUSG00000096348	Gm10666	Gene Expression
ENSMUSG00000095273	Vmn1r142	Gene Expression
ENSMUSG00000096071	Vmn1r143	Gene Expression
ENSMUSG00000094981	Gm8653	Gene Expression
ENSMUSG00000094149	Gm8453	Gene Expression
ENSMUSG00000093871	Gm4187	Gene Expression
ENSMUSG00000093917	Gm8660	Gene Expression
ENSMUSG00000095543	Vmn1r148	Gene Expression
ENSMUSG00000094542	Vmn1r149	Gene Expression
ENSMUSG00000096871	Gm10665	Gene Expression
ENSMUSG00000093853	Vmn1r151	Gene Expression
ENSMUSG00000095383	Vmn1r152	Gene Expression
ENSMUSG00000094748	Gm8677	Gene Expression
ENSMUSG00000095984	Gm4201	Gene Expression
ENSMUSG00000109396	Gm4565	Gene Expression
ENSMUSG00000094905	Vmn1r155	Gene Expression
ENSMUSG00000095081	Gm8693	Gene Expression
ENSMUSG00000095363	Gm4567	Gene Expression
ENSMUSG00000095619	Vmn1r157	Gene Expression
ENSMUSG00000094700	Vmn1r158	Gene Expression
ENSMUSG00000095931	Vmn1r159	Gene Expression
ENSMUSG00000094931	Vmn1r160	Gene Expression
ENSMUSG00000092297	Gm4214	Gene Expression
ENSMUSG00000094532	Gm4216	Gene Expression
ENSMUSG00000094934	Vmn1r163	Gene Expression
ENSMUSG00000096601	Gm8720	Gene Expression
ENSMUSG00000095683	Gm10662	Gene Expression
ENSMUSG00000095358	Vmn1r165	Gene Expression
ENSMUSG00000096073	Vmn1r166	Gene Expression
ENSMUSG00000094682	Gm6902	Gene Expression
ENSMUSG00000045693	Nlrp4e	Gene Expression
ENSMUSG00000015721	Nlrp5	Gene Expression
ENSMUSG00000090715	Vmn1r167	Gene Expression
ENSMUSG00000074291	Vmn1r168	Gene Expression
ENSMUSG00000094602	Vmn1r169	Gene Expression
ENSMUSG00000094187	Vmn1r170	Gene Expression
ENSMUSG00000062483	Vmn1r171	Gene Expression
ENSMUSG00000035523	Vmn1r172	Gene Expression
ENSMUSG00000115021	Vmn1r173	Gene Expression
ENSMUSG00000090411	Vmn1r174	Gene Expression
ENSMUSG00000095632	Vmn1r175	Gene Expression
ENSMUSG00000096859	Vmn1r176	Gene Expression
ENSMUSG00000057513	Vmn1r177	Gene Expression
ENSMUSG00000062598	Vmn1r178	Gene Expression
ENSMUSG00000046924	Vmn1r179	Gene Expression
ENSMUSG00000092473	Vmn1r180	Gene Expression
ENSMUSG00000097425	Vmn1r181	Gene Expression
ENSMUSG00000092456	V1rd19	Gene Expression
ENSMUSG00000108613	Gm36694	Gene Expression
ENSMUSG00000066723	Vmn1r183	Gene Expression
ENSMUSG00000057101	Zfp180	Gene Expression
ENSMUSG00000052675	Zfp112	Gene Expression
ENSMUSG00000108703	Gm44793	Gene Expression
ENSMUSG00000047603	Zfp235	Gene Expression
ENSMUSG00000068962	Zfp114	Gene Expression
ENSMUSG00000087598	Zfp111	Gene Expression
ENSMUSG00000074283	Zfp109	Gene Expression
ENSMUSG00000030486	Zfp108	Gene Expression
